image_name,label
isbi2025_ps3c_train_image_29421.png,healthy
isbi2025_ps3c_train_image_37733.png,rubbish
isbi2025_ps3c_train_image_60890.png,rubbish
isbi2025_ps3c_train_image_05359.png,healthy
isbi2025_ps3c_train_image_27633.png,healthy
isbi2025_ps3c_train_image_45830.png,rubbish
isbi2025_ps3c_train_image_56940.png,rubbish
isbi2025_ps3c_train_image_18541.png,healthy
isbi2025_ps3c_train_image_56442.png,rubbish
isbi2025_ps3c_train_image_00396.png,bothcells
isbi2025_ps3c_train_image_48583.png,rubbish
isbi2025_ps3c_train_image_11595.png,healthy
isbi2025_ps3c_train_image_54998.png,rubbish
isbi2025_ps3c_train_image_35830.png,rubbish
isbi2025_ps3c_train_image_42697.png,rubbish
isbi2025_ps3c_train_image_46686.png,rubbish
isbi2025_ps3c_train_image_73259.png,rubbish
isbi2025_ps3c_train_image_22102.png,healthy
isbi2025_ps3c_train_image_70154.png,rubbish
isbi2025_ps3c_train_image_15166.png,healthy
isbi2025_ps3c_train_image_79890.png,rubbish
isbi2025_ps3c_train_image_64213.png,rubbish
isbi2025_ps3c_train_image_53217.png,rubbish
isbi2025_ps3c_train_image_17208.png,healthy
isbi2025_ps3c_train_image_06871.png,healthy
isbi2025_ps3c_train_image_03469.png,healthy
isbi2025_ps3c_train_image_14844.png,healthy
isbi2025_ps3c_train_image_50738.png,rubbish
isbi2025_ps3c_train_image_79197.png,rubbish
isbi2025_ps3c_train_image_10023.png,healthy
isbi2025_ps3c_train_image_37361.png,rubbish
isbi2025_ps3c_train_image_42629.png,rubbish
isbi2025_ps3c_train_image_21593.png,healthy
isbi2025_ps3c_train_image_16200.png,healthy
isbi2025_ps3c_train_image_27313.png,healthy
isbi2025_ps3c_train_image_58341.png,rubbish
isbi2025_ps3c_train_image_61142.png,rubbish
isbi2025_ps3c_train_image_81044.png,rubbish
isbi2025_ps3c_train_image_16541.png,healthy
isbi2025_ps3c_train_image_06042.png,healthy
isbi2025_ps3c_train_image_73320.png,rubbish
isbi2025_ps3c_train_image_20532.png,healthy
isbi2025_ps3c_train_image_78749.png,rubbish
isbi2025_ps3c_train_image_13893.png,healthy
isbi2025_ps3c_train_image_63617.png,rubbish
isbi2025_ps3c_train_image_43552.png,rubbish
isbi2025_ps3c_train_image_84757.png,unhealthy
isbi2025_ps3c_train_image_09947.png,healthy
isbi2025_ps3c_train_image_66352.png,rubbish
isbi2025_ps3c_train_image_69286.png,rubbish
isbi2025_ps3c_train_image_55526.png,rubbish
isbi2025_ps3c_train_image_52098.png,rubbish
isbi2025_ps3c_train_image_62513.png,rubbish
isbi2025_ps3c_train_image_32864.png,rubbish
isbi2025_ps3c_train_image_31504.png,healthy
isbi2025_ps3c_train_image_51005.png,rubbish
isbi2025_ps3c_train_image_41821.png,rubbish
isbi2025_ps3c_train_image_02287.png,bothcells
isbi2025_ps3c_train_image_29585.png,healthy
isbi2025_ps3c_train_image_60179.png,rubbish
isbi2025_ps3c_train_image_83706.png,unhealthy
isbi2025_ps3c_train_image_39023.png,rubbish
isbi2025_ps3c_train_image_40795.png,rubbish
isbi2025_ps3c_train_image_53820.png,rubbish
isbi2025_ps3c_train_image_53951.png,rubbish
isbi2025_ps3c_train_image_26732.png,healthy
isbi2025_ps3c_train_image_16051.png,healthy
isbi2025_ps3c_train_image_63348.png,rubbish
isbi2025_ps3c_train_image_68399.png,rubbish
isbi2025_ps3c_train_image_45019.png,rubbish
isbi2025_ps3c_train_image_80841.png,rubbish
isbi2025_ps3c_train_image_48618.png,rubbish
isbi2025_ps3c_train_image_27523.png,healthy
isbi2025_ps3c_train_image_19096.png,healthy
isbi2025_ps3c_train_image_04701.png,healthy
isbi2025_ps3c_train_image_73429.png,rubbish
isbi2025_ps3c_train_image_16988.png,healthy
isbi2025_ps3c_train_image_30688.png,healthy
isbi2025_ps3c_train_image_44507.png,rubbish
isbi2025_ps3c_train_image_51021.png,rubbish
isbi2025_ps3c_train_image_55986.png,rubbish
isbi2025_ps3c_train_image_26683.png,healthy
isbi2025_ps3c_train_image_58862.png,rubbish
isbi2025_ps3c_train_image_59295.png,rubbish
isbi2025_ps3c_train_image_73304.png,rubbish
isbi2025_ps3c_train_image_55490.png,rubbish
isbi2025_ps3c_train_image_53539.png,rubbish
isbi2025_ps3c_train_image_35579.png,rubbish
isbi2025_ps3c_train_image_71609.png,rubbish
isbi2025_ps3c_train_image_75547.png,rubbish
isbi2025_ps3c_train_image_71547.png,rubbish
isbi2025_ps3c_train_image_84451.png,unhealthy
isbi2025_ps3c_train_image_22248.png,healthy
isbi2025_ps3c_train_image_61154.png,rubbish
isbi2025_ps3c_train_image_59514.png,rubbish
isbi2025_ps3c_train_image_06801.png,healthy
isbi2025_ps3c_train_image_77287.png,rubbish
isbi2025_ps3c_train_image_32044.png,healthy
isbi2025_ps3c_train_image_47107.png,rubbish
isbi2025_ps3c_train_image_56769.png,rubbish
isbi2025_ps3c_train_image_38698.png,rubbish
isbi2025_ps3c_train_image_58644.png,rubbish
isbi2025_ps3c_train_image_16772.png,healthy
isbi2025_ps3c_train_image_55374.png,rubbish
isbi2025_ps3c_train_image_41810.png,rubbish
isbi2025_ps3c_train_image_71061.png,rubbish
isbi2025_ps3c_train_image_50959.png,rubbish
isbi2025_ps3c_train_image_13244.png,healthy
isbi2025_ps3c_train_image_76812.png,rubbish
isbi2025_ps3c_train_image_31987.png,healthy
isbi2025_ps3c_train_image_53004.png,rubbish
isbi2025_ps3c_train_image_12002.png,healthy
isbi2025_ps3c_train_image_24924.png,healthy
isbi2025_ps3c_train_image_32631.png,rubbish
isbi2025_ps3c_train_image_61101.png,rubbish
isbi2025_ps3c_train_image_59519.png,rubbish
isbi2025_ps3c_train_image_23522.png,healthy
isbi2025_ps3c_train_image_61155.png,rubbish
isbi2025_ps3c_train_image_18036.png,healthy
isbi2025_ps3c_train_image_20443.png,healthy
isbi2025_ps3c_train_image_71110.png,rubbish
isbi2025_ps3c_train_image_45518.png,rubbish
isbi2025_ps3c_train_image_35306.png,rubbish
isbi2025_ps3c_train_image_26930.png,healthy
isbi2025_ps3c_train_image_16110.png,healthy
isbi2025_ps3c_train_image_07104.png,healthy
isbi2025_ps3c_train_image_20942.png,healthy
isbi2025_ps3c_train_image_61885.png,rubbish
isbi2025_ps3c_train_image_21239.png,healthy
isbi2025_ps3c_train_image_36036.png,rubbish
isbi2025_ps3c_train_image_48878.png,rubbish
isbi2025_ps3c_train_image_66921.png,rubbish
isbi2025_ps3c_train_image_10344.png,healthy
isbi2025_ps3c_train_image_52443.png,rubbish
isbi2025_ps3c_train_image_83841.png,unhealthy
isbi2025_ps3c_train_image_50527.png,rubbish
isbi2025_ps3c_train_image_03429.png,bothcells
isbi2025_ps3c_train_image_23614.png,healthy
isbi2025_ps3c_train_image_31814.png,healthy
isbi2025_ps3c_train_image_69495.png,rubbish
isbi2025_ps3c_train_image_24817.png,healthy
isbi2025_ps3c_train_image_64271.png,rubbish
isbi2025_ps3c_train_image_12142.png,healthy
isbi2025_ps3c_train_image_24296.png,healthy
isbi2025_ps3c_train_image_36805.png,rubbish
isbi2025_ps3c_train_image_24838.png,healthy
isbi2025_ps3c_train_image_13578.png,healthy
isbi2025_ps3c_train_image_14165.png,healthy
isbi2025_ps3c_train_image_18656.png,healthy
isbi2025_ps3c_train_image_46490.png,rubbish
isbi2025_ps3c_train_image_70677.png,rubbish
isbi2025_ps3c_train_image_83191.png,unhealthy
isbi2025_ps3c_train_image_53454.png,rubbish
isbi2025_ps3c_train_image_61228.png,rubbish
isbi2025_ps3c_train_image_48184.png,rubbish
isbi2025_ps3c_train_image_50309.png,rubbish
isbi2025_ps3c_train_image_43560.png,rubbish
isbi2025_ps3c_train_image_21422.png,healthy
isbi2025_ps3c_train_image_41021.png,rubbish
isbi2025_ps3c_train_image_20008.png,healthy
isbi2025_ps3c_train_image_05978.png,healthy
isbi2025_ps3c_train_image_24618.png,healthy
isbi2025_ps3c_train_image_29245.png,healthy
isbi2025_ps3c_train_image_47436.png,rubbish
isbi2025_ps3c_train_image_23595.png,healthy
isbi2025_ps3c_train_image_58579.png,rubbish
isbi2025_ps3c_train_image_80366.png,rubbish
isbi2025_ps3c_train_image_63566.png,rubbish
isbi2025_ps3c_train_image_27445.png,healthy
isbi2025_ps3c_train_image_12241.png,healthy
isbi2025_ps3c_train_image_70259.png,rubbish
isbi2025_ps3c_train_image_78793.png,rubbish
isbi2025_ps3c_train_image_46417.png,rubbish
isbi2025_ps3c_train_image_71809.png,rubbish
isbi2025_ps3c_train_image_10774.png,healthy
isbi2025_ps3c_train_image_08584.png,healthy
isbi2025_ps3c_train_image_02952.png,bothcells
isbi2025_ps3c_train_image_82766.png,unhealthy
isbi2025_ps3c_train_image_11050.png,healthy
isbi2025_ps3c_train_image_55917.png,rubbish
isbi2025_ps3c_train_image_32895.png,rubbish
isbi2025_ps3c_train_image_74815.png,rubbish
isbi2025_ps3c_train_image_11586.png,healthy
isbi2025_ps3c_train_image_14353.png,healthy
isbi2025_ps3c_train_image_52482.png,rubbish
isbi2025_ps3c_train_image_79144.png,rubbish
isbi2025_ps3c_train_image_57917.png,rubbish
isbi2025_ps3c_train_image_60839.png,rubbish
isbi2025_ps3c_train_image_49516.png,rubbish
isbi2025_ps3c_train_image_29682.png,healthy
isbi2025_ps3c_train_image_69632.png,rubbish
isbi2025_ps3c_train_image_52435.png,rubbish
isbi2025_ps3c_train_image_18968.png,healthy
isbi2025_ps3c_train_image_08653.png,healthy
isbi2025_ps3c_train_image_25499.png,healthy
isbi2025_ps3c_train_image_48912.png,rubbish
isbi2025_ps3c_train_image_46248.png,rubbish
isbi2025_ps3c_train_image_12486.png,healthy
isbi2025_ps3c_train_image_16599.png,healthy
isbi2025_ps3c_train_image_67762.png,rubbish
isbi2025_ps3c_train_image_60616.png,rubbish
isbi2025_ps3c_train_image_27928.png,healthy
isbi2025_ps3c_train_image_39417.png,rubbish
isbi2025_ps3c_train_image_54496.png,rubbish
isbi2025_ps3c_train_image_10674.png,healthy
isbi2025_ps3c_train_image_10685.png,healthy
isbi2025_ps3c_train_image_79280.png,rubbish
isbi2025_ps3c_train_image_84881.png,unhealthy
isbi2025_ps3c_train_image_82561.png,rubbish
isbi2025_ps3c_train_image_03990.png,healthy
isbi2025_ps3c_train_image_78166.png,rubbish
isbi2025_ps3c_train_image_29489.png,healthy
isbi2025_ps3c_train_image_43075.png,rubbish
isbi2025_ps3c_train_image_17357.png,healthy
isbi2025_ps3c_train_image_33062.png,rubbish
isbi2025_ps3c_train_image_08548.png,healthy
isbi2025_ps3c_train_image_25705.png,healthy
isbi2025_ps3c_train_image_45708.png,rubbish
isbi2025_ps3c_train_image_08388.png,healthy
isbi2025_ps3c_train_image_01247.png,bothcells
isbi2025_ps3c_train_image_25477.png,healthy
isbi2025_ps3c_train_image_16606.png,healthy
isbi2025_ps3c_train_image_55012.png,rubbish
isbi2025_ps3c_train_image_26221.png,healthy
isbi2025_ps3c_train_image_39379.png,rubbish
isbi2025_ps3c_train_image_13353.png,healthy
isbi2025_ps3c_train_image_84577.png,unhealthy
isbi2025_ps3c_train_image_55585.png,rubbish
isbi2025_ps3c_train_image_56460.png,rubbish
isbi2025_ps3c_train_image_00351.png,bothcells
isbi2025_ps3c_train_image_42541.png,rubbish
isbi2025_ps3c_train_image_47228.png,rubbish
isbi2025_ps3c_train_image_62939.png,rubbish
isbi2025_ps3c_train_image_24449.png,healthy
isbi2025_ps3c_train_image_64277.png,rubbish
isbi2025_ps3c_train_image_37072.png,rubbish
isbi2025_ps3c_train_image_13965.png,healthy
isbi2025_ps3c_train_image_40625.png,rubbish
isbi2025_ps3c_train_image_71390.png,rubbish
isbi2025_ps3c_train_image_69524.png,rubbish
isbi2025_ps3c_train_image_58414.png,rubbish
isbi2025_ps3c_train_image_80083.png,rubbish
isbi2025_ps3c_train_image_80513.png,rubbish
isbi2025_ps3c_train_image_50175.png,rubbish
isbi2025_ps3c_train_image_66622.png,rubbish
isbi2025_ps3c_train_image_12479.png,healthy
isbi2025_ps3c_train_image_12596.png,healthy
isbi2025_ps3c_train_image_41765.png,rubbish
isbi2025_ps3c_train_image_78301.png,rubbish
isbi2025_ps3c_train_image_41483.png,rubbish
isbi2025_ps3c_train_image_57215.png,rubbish
isbi2025_ps3c_train_image_44432.png,rubbish
isbi2025_ps3c_train_image_57080.png,rubbish
isbi2025_ps3c_train_image_48979.png,rubbish
isbi2025_ps3c_train_image_01991.png,bothcells
isbi2025_ps3c_train_image_14424.png,healthy
isbi2025_ps3c_train_image_76506.png,rubbish
isbi2025_ps3c_train_image_03918.png,healthy
isbi2025_ps3c_train_image_79317.png,rubbish
isbi2025_ps3c_train_image_39567.png,rubbish
isbi2025_ps3c_train_image_46714.png,rubbish
isbi2025_ps3c_train_image_84361.png,unhealthy
isbi2025_ps3c_train_image_10425.png,healthy
isbi2025_ps3c_train_image_34967.png,rubbish
isbi2025_ps3c_train_image_59144.png,rubbish
isbi2025_ps3c_train_image_06565.png,healthy
isbi2025_ps3c_train_image_76799.png,rubbish
isbi2025_ps3c_train_image_79838.png,rubbish
isbi2025_ps3c_train_image_44329.png,rubbish
isbi2025_ps3c_train_image_81439.png,rubbish
isbi2025_ps3c_train_image_59200.png,rubbish
isbi2025_ps3c_train_image_30896.png,healthy
isbi2025_ps3c_train_image_04083.png,healthy
isbi2025_ps3c_train_image_59768.png,rubbish
isbi2025_ps3c_train_image_19970.png,healthy
isbi2025_ps3c_train_image_81909.png,rubbish
isbi2025_ps3c_train_image_29097.png,healthy
isbi2025_ps3c_train_image_22579.png,healthy
isbi2025_ps3c_train_image_65000.png,rubbish
isbi2025_ps3c_train_image_02062.png,bothcells
isbi2025_ps3c_train_image_05483.png,healthy
isbi2025_ps3c_train_image_08139.png,healthy
isbi2025_ps3c_train_image_00899.png,bothcells
isbi2025_ps3c_train_image_19703.png,healthy
isbi2025_ps3c_train_image_21607.png,healthy
isbi2025_ps3c_train_image_59146.png,rubbish
isbi2025_ps3c_train_image_81399.png,rubbish
isbi2025_ps3c_train_image_36359.png,rubbish
isbi2025_ps3c_train_image_39356.png,rubbish
isbi2025_ps3c_train_image_21848.png,healthy
isbi2025_ps3c_train_image_19468.png,healthy
isbi2025_ps3c_train_image_78764.png,rubbish
isbi2025_ps3c_train_image_80848.png,rubbish
isbi2025_ps3c_train_image_47567.png,rubbish
isbi2025_ps3c_train_image_74988.png,rubbish
isbi2025_ps3c_train_image_33630.png,rubbish
isbi2025_ps3c_train_image_81914.png,rubbish
isbi2025_ps3c_train_image_84066.png,unhealthy
isbi2025_ps3c_train_image_71279.png,rubbish
isbi2025_ps3c_train_image_58224.png,rubbish
isbi2025_ps3c_train_image_36872.png,rubbish
isbi2025_ps3c_train_image_33827.png,rubbish
isbi2025_ps3c_train_image_27148.png,healthy
isbi2025_ps3c_train_image_75133.png,rubbish
isbi2025_ps3c_train_image_19251.png,healthy
isbi2025_ps3c_train_image_01148.png,bothcells
isbi2025_ps3c_train_image_56273.png,rubbish
isbi2025_ps3c_train_image_37124.png,rubbish
isbi2025_ps3c_train_image_58809.png,rubbish
isbi2025_ps3c_train_image_53132.png,rubbish
isbi2025_ps3c_train_image_38318.png,rubbish
isbi2025_ps3c_train_image_76976.png,rubbish
isbi2025_ps3c_train_image_65805.png,rubbish
isbi2025_ps3c_train_image_11421.png,healthy
isbi2025_ps3c_train_image_40046.png,rubbish
isbi2025_ps3c_train_image_02015.png,bothcells
isbi2025_ps3c_train_image_28382.png,healthy
isbi2025_ps3c_train_image_75765.png,rubbish
isbi2025_ps3c_train_image_16573.png,healthy
isbi2025_ps3c_train_image_68279.png,rubbish
isbi2025_ps3c_train_image_27897.png,healthy
isbi2025_ps3c_train_image_58342.png,rubbish
isbi2025_ps3c_train_image_12197.png,healthy
isbi2025_ps3c_train_image_62152.png,rubbish
isbi2025_ps3c_train_image_00980.png,bothcells
isbi2025_ps3c_train_image_44446.png,rubbish
isbi2025_ps3c_train_image_59162.png,rubbish
isbi2025_ps3c_train_image_31469.png,healthy
isbi2025_ps3c_train_image_19998.png,healthy
isbi2025_ps3c_train_image_53470.png,rubbish
isbi2025_ps3c_train_image_43393.png,rubbish
isbi2025_ps3c_train_image_56544.png,rubbish
isbi2025_ps3c_train_image_24545.png,healthy
isbi2025_ps3c_train_image_52397.png,rubbish
isbi2025_ps3c_train_image_68057.png,rubbish
isbi2025_ps3c_train_image_10900.png,healthy
isbi2025_ps3c_train_image_44790.png,rubbish
isbi2025_ps3c_train_image_63273.png,rubbish
isbi2025_ps3c_train_image_61126.png,rubbish
isbi2025_ps3c_train_image_36649.png,rubbish
isbi2025_ps3c_train_image_42785.png,rubbish
isbi2025_ps3c_train_image_83210.png,unhealthy
isbi2025_ps3c_train_image_81389.png,rubbish
isbi2025_ps3c_train_image_36079.png,rubbish
isbi2025_ps3c_train_image_00264.png,bothcells
isbi2025_ps3c_train_image_76262.png,rubbish
isbi2025_ps3c_train_image_07533.png,healthy
isbi2025_ps3c_train_image_80266.png,rubbish
isbi2025_ps3c_train_image_31380.png,healthy
isbi2025_ps3c_train_image_06498.png,healthy
isbi2025_ps3c_train_image_43845.png,rubbish
isbi2025_ps3c_train_image_25592.png,healthy
isbi2025_ps3c_train_image_78486.png,rubbish
isbi2025_ps3c_train_image_77490.png,rubbish
isbi2025_ps3c_train_image_35591.png,rubbish
isbi2025_ps3c_train_image_01196.png,bothcells
isbi2025_ps3c_train_image_18701.png,healthy
isbi2025_ps3c_train_image_34307.png,rubbish
isbi2025_ps3c_train_image_51546.png,rubbish
isbi2025_ps3c_train_image_27934.png,healthy
isbi2025_ps3c_train_image_83560.png,unhealthy
isbi2025_ps3c_train_image_82025.png,rubbish
isbi2025_ps3c_train_image_23122.png,healthy
isbi2025_ps3c_train_image_82334.png,rubbish
isbi2025_ps3c_train_image_40584.png,rubbish
isbi2025_ps3c_train_image_21673.png,healthy
isbi2025_ps3c_train_image_57433.png,rubbish
isbi2025_ps3c_train_image_44987.png,rubbish
isbi2025_ps3c_train_image_80983.png,rubbish
isbi2025_ps3c_train_image_39887.png,rubbish
isbi2025_ps3c_train_image_73523.png,rubbish
isbi2025_ps3c_train_image_65038.png,rubbish
isbi2025_ps3c_train_image_82249.png,rubbish
isbi2025_ps3c_train_image_62879.png,rubbish
isbi2025_ps3c_train_image_59076.png,rubbish
isbi2025_ps3c_train_image_34166.png,rubbish
isbi2025_ps3c_train_image_39805.png,rubbish
isbi2025_ps3c_train_image_41882.png,rubbish
isbi2025_ps3c_train_image_06653.png,healthy
isbi2025_ps3c_train_image_02608.png,bothcells
isbi2025_ps3c_train_image_67530.png,rubbish
isbi2025_ps3c_train_image_08553.png,healthy
isbi2025_ps3c_train_image_74386.png,rubbish
isbi2025_ps3c_train_image_23388.png,healthy
isbi2025_ps3c_train_image_17244.png,healthy
isbi2025_ps3c_train_image_76936.png,rubbish
isbi2025_ps3c_train_image_33494.png,rubbish
isbi2025_ps3c_train_image_24414.png,healthy
isbi2025_ps3c_train_image_15392.png,healthy
isbi2025_ps3c_train_image_55816.png,rubbish
isbi2025_ps3c_train_image_43448.png,rubbish
isbi2025_ps3c_train_image_46651.png,rubbish
isbi2025_ps3c_train_image_63324.png,rubbish
isbi2025_ps3c_train_image_83172.png,unhealthy
isbi2025_ps3c_train_image_04608.png,healthy
isbi2025_ps3c_train_image_56091.png,rubbish
isbi2025_ps3c_train_image_67995.png,rubbish
isbi2025_ps3c_train_image_81409.png,rubbish
isbi2025_ps3c_train_image_34198.png,rubbish
isbi2025_ps3c_train_image_23350.png,healthy
isbi2025_ps3c_train_image_76416.png,rubbish
isbi2025_ps3c_train_image_12441.png,healthy
isbi2025_ps3c_train_image_10374.png,healthy
isbi2025_ps3c_train_image_54573.png,rubbish
isbi2025_ps3c_train_image_55313.png,rubbish
isbi2025_ps3c_train_image_26342.png,healthy
isbi2025_ps3c_train_image_00805.png,bothcells
isbi2025_ps3c_train_image_61439.png,rubbish
isbi2025_ps3c_train_image_72745.png,rubbish
isbi2025_ps3c_train_image_07371.png,healthy
isbi2025_ps3c_train_image_63640.png,rubbish
isbi2025_ps3c_train_image_51969.png,rubbish
isbi2025_ps3c_train_image_24872.png,healthy
isbi2025_ps3c_train_image_22595.png,healthy
isbi2025_ps3c_train_image_75431.png,rubbish
isbi2025_ps3c_train_image_15946.png,healthy
isbi2025_ps3c_train_image_02214.png,bothcells
isbi2025_ps3c_train_image_32106.png,healthy
isbi2025_ps3c_train_image_46946.png,rubbish
isbi2025_ps3c_train_image_34125.png,rubbish
isbi2025_ps3c_train_image_79750.png,rubbish
isbi2025_ps3c_train_image_69295.png,rubbish
isbi2025_ps3c_train_image_54676.png,rubbish
isbi2025_ps3c_train_image_23114.png,healthy
isbi2025_ps3c_train_image_77277.png,rubbish
isbi2025_ps3c_train_image_77670.png,rubbish
isbi2025_ps3c_train_image_58719.png,rubbish
isbi2025_ps3c_train_image_19202.png,healthy
isbi2025_ps3c_train_image_77960.png,rubbish
isbi2025_ps3c_train_image_66223.png,rubbish
isbi2025_ps3c_train_image_34645.png,rubbish
isbi2025_ps3c_train_image_58143.png,rubbish
isbi2025_ps3c_train_image_66396.png,rubbish
isbi2025_ps3c_train_image_00571.png,bothcells
isbi2025_ps3c_train_image_31960.png,healthy
isbi2025_ps3c_train_image_11841.png,healthy
isbi2025_ps3c_train_image_20759.png,healthy
isbi2025_ps3c_train_image_46802.png,rubbish
isbi2025_ps3c_train_image_11953.png,healthy
isbi2025_ps3c_train_image_03563.png,healthy
isbi2025_ps3c_train_image_49940.png,rubbish
isbi2025_ps3c_train_image_52459.png,rubbish
isbi2025_ps3c_train_image_37166.png,rubbish
isbi2025_ps3c_train_image_45891.png,rubbish
isbi2025_ps3c_train_image_67833.png,rubbish
isbi2025_ps3c_train_image_21811.png,healthy
isbi2025_ps3c_train_image_58606.png,rubbish
isbi2025_ps3c_train_image_41599.png,rubbish
isbi2025_ps3c_train_image_53072.png,rubbish
isbi2025_ps3c_train_image_06219.png,healthy
isbi2025_ps3c_train_image_77387.png,rubbish
isbi2025_ps3c_train_image_72335.png,rubbish
isbi2025_ps3c_train_image_74644.png,rubbish
isbi2025_ps3c_train_image_42344.png,rubbish
isbi2025_ps3c_train_image_32380.png,rubbish
isbi2025_ps3c_train_image_34902.png,rubbish
isbi2025_ps3c_train_image_26267.png,healthy
isbi2025_ps3c_train_image_39388.png,rubbish
isbi2025_ps3c_train_image_76924.png,rubbish
isbi2025_ps3c_train_image_08499.png,healthy
isbi2025_ps3c_train_image_04429.png,healthy
isbi2025_ps3c_train_image_52175.png,rubbish
isbi2025_ps3c_train_image_13895.png,healthy
isbi2025_ps3c_train_image_15308.png,healthy
isbi2025_ps3c_train_image_13180.png,healthy
isbi2025_ps3c_train_image_55808.png,rubbish
isbi2025_ps3c_train_image_20616.png,healthy
isbi2025_ps3c_train_image_37729.png,rubbish
isbi2025_ps3c_train_image_37470.png,rubbish
isbi2025_ps3c_train_image_37067.png,rubbish
isbi2025_ps3c_train_image_53417.png,rubbish
isbi2025_ps3c_train_image_17605.png,healthy
isbi2025_ps3c_train_image_70054.png,rubbish
isbi2025_ps3c_train_image_32879.png,rubbish
isbi2025_ps3c_train_image_12791.png,healthy
isbi2025_ps3c_train_image_00543.png,bothcells
isbi2025_ps3c_train_image_16397.png,healthy
isbi2025_ps3c_train_image_24569.png,healthy
isbi2025_ps3c_train_image_22303.png,healthy
isbi2025_ps3c_train_image_51899.png,rubbish
isbi2025_ps3c_train_image_69579.png,rubbish
isbi2025_ps3c_train_image_28063.png,healthy
isbi2025_ps3c_train_image_03331.png,bothcells
isbi2025_ps3c_train_image_70147.png,rubbish
isbi2025_ps3c_train_image_01691.png,bothcells
isbi2025_ps3c_train_image_53469.png,rubbish
isbi2025_ps3c_train_image_14919.png,healthy
isbi2025_ps3c_train_image_42754.png,rubbish
isbi2025_ps3c_train_image_34470.png,rubbish
isbi2025_ps3c_train_image_52575.png,rubbish
isbi2025_ps3c_train_image_58173.png,rubbish
isbi2025_ps3c_train_image_71268.png,rubbish
isbi2025_ps3c_train_image_48722.png,rubbish
isbi2025_ps3c_train_image_21967.png,healthy
isbi2025_ps3c_train_image_62003.png,rubbish
isbi2025_ps3c_train_image_72877.png,rubbish
isbi2025_ps3c_train_image_77231.png,rubbish
isbi2025_ps3c_train_image_42531.png,rubbish
isbi2025_ps3c_train_image_42755.png,rubbish
isbi2025_ps3c_train_image_21534.png,healthy
isbi2025_ps3c_train_image_72943.png,rubbish
isbi2025_ps3c_train_image_00384.png,bothcells
isbi2025_ps3c_train_image_06292.png,healthy
isbi2025_ps3c_train_image_44205.png,rubbish
isbi2025_ps3c_train_image_46272.png,rubbish
isbi2025_ps3c_train_image_81406.png,rubbish
isbi2025_ps3c_train_image_64942.png,rubbish
isbi2025_ps3c_train_image_47175.png,rubbish
isbi2025_ps3c_train_image_01385.png,bothcells
isbi2025_ps3c_train_image_01310.png,bothcells
isbi2025_ps3c_train_image_73968.png,rubbish
isbi2025_ps3c_train_image_15038.png,healthy
isbi2025_ps3c_train_image_31497.png,healthy
isbi2025_ps3c_train_image_04914.png,healthy
isbi2025_ps3c_train_image_23372.png,healthy
isbi2025_ps3c_train_image_80295.png,rubbish
isbi2025_ps3c_train_image_72265.png,rubbish
isbi2025_ps3c_train_image_11767.png,healthy
isbi2025_ps3c_train_image_42997.png,rubbish
isbi2025_ps3c_train_image_54775.png,rubbish
isbi2025_ps3c_train_image_34714.png,rubbish
isbi2025_ps3c_train_image_71747.png,rubbish
isbi2025_ps3c_train_image_15275.png,healthy
isbi2025_ps3c_train_image_62139.png,rubbish
isbi2025_ps3c_train_image_73398.png,rubbish
isbi2025_ps3c_train_image_31535.png,healthy
isbi2025_ps3c_train_image_03923.png,healthy
isbi2025_ps3c_train_image_22611.png,healthy
isbi2025_ps3c_train_image_59817.png,rubbish
isbi2025_ps3c_train_image_49979.png,rubbish
isbi2025_ps3c_train_image_14356.png,healthy
isbi2025_ps3c_train_image_58561.png,rubbish
isbi2025_ps3c_train_image_26708.png,healthy
isbi2025_ps3c_train_image_82053.png,rubbish
isbi2025_ps3c_train_image_18820.png,healthy
isbi2025_ps3c_train_image_01535.png,bothcells
isbi2025_ps3c_train_image_70278.png,rubbish
isbi2025_ps3c_train_image_07973.png,healthy
isbi2025_ps3c_train_image_00538.png,bothcells
isbi2025_ps3c_train_image_34710.png,rubbish
isbi2025_ps3c_train_image_53079.png,rubbish
isbi2025_ps3c_train_image_33651.png,rubbish
isbi2025_ps3c_train_image_32328.png,healthy
isbi2025_ps3c_train_image_72457.png,rubbish
isbi2025_ps3c_train_image_55759.png,rubbish
isbi2025_ps3c_train_image_33874.png,rubbish
isbi2025_ps3c_train_image_81253.png,rubbish
isbi2025_ps3c_train_image_12364.png,healthy
isbi2025_ps3c_train_image_25490.png,healthy
isbi2025_ps3c_train_image_65309.png,rubbish
isbi2025_ps3c_train_image_73570.png,rubbish
isbi2025_ps3c_train_image_60209.png,rubbish
isbi2025_ps3c_train_image_33717.png,rubbish
isbi2025_ps3c_train_image_08376.png,healthy
isbi2025_ps3c_train_image_45045.png,rubbish
isbi2025_ps3c_train_image_62915.png,rubbish
isbi2025_ps3c_train_image_72543.png,rubbish
isbi2025_ps3c_train_image_65985.png,rubbish
isbi2025_ps3c_train_image_49718.png,rubbish
isbi2025_ps3c_train_image_77245.png,rubbish
isbi2025_ps3c_train_image_11432.png,healthy
isbi2025_ps3c_train_image_36949.png,rubbish
isbi2025_ps3c_train_image_73051.png,rubbish
isbi2025_ps3c_train_image_72566.png,rubbish
isbi2025_ps3c_train_image_04168.png,healthy
isbi2025_ps3c_train_image_12852.png,healthy
